Date,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Revenue,Product_Description,Product_Category,Product_Line,Raw_Material,Region,Latitude,Longitude
20231113,26,222,8,91.21,729.68,Casual Shirts,Accessories,Tops,Polyester,Truro,31.1283115,49.981489
20240508,49,304,10,21.05,210.5,Shorts,Accessories,Shoes,Leather,Truro,-45.853662,-48.431823
20231119,89,297,1,78.62,78.62,Shorts,Menswear,Leathers,Polyester,York,-44.1614665,-144.520252
20230812,85,381,10,77.05,770.5,Shorts,Menswear,Shoes,Cashmere,Truro,-58.0744965,114.979135
20231109,56,317,1,11.1,11.1,Sweats,Accessories,Shoes,Leather,Truro,11.7242925,6.563219
20230906,55,342,5,57.61,288.05,Knitwear,Sports,Tops,Leather,York,-4.824637,-90.745056
20230911,44,398,9,46.95,422.55,Knitwear,Womenswear,Shoes,Polyester,Truro,81.5165825,-9.468933
20230710,8,352,6,26.08,156.48,Knitwear,Womenswear,Trousers,Leather,Worcester,-47.707839,-52.649396
20240205,35,380,10,85.13,851.3,Pants,Womenswear,Tops,Wool,Wells,-67.119721,-28.792500
20231218,69,389,5,80.01,400.05,Pants,Womenswear,Shoes,Cotton,Worcester,-22.1361975,121.872083
20230726,24,282,7,88.16,617.12,GolfShoes,Sports,Trousers,Cashmere,Truro,57.0681685,83.948881
20231016,53,257,5,97.65,488.25,Polo Shirts,Accessories,Tops,Cotton,York,41.6694455,-34.198312
20240520,63,276,4,58.11,232.44,Belts,Sports,Trousers,Cotton,Worcester,-72.271967,116.926956
20230903,41,368,1,91.01,91.01,Sweats,Menswear,Leathers,Polyester,York,-33.3259355,-64.300313
20240205,49,351,8,96.94,775.52,Shorts,Accessories,Tops,Wool,Wells,80.1310195,158.928932
20240418,97,351,8,41.16,329.28,Pants,Accessories,Leathers,Cashmere,Wakefield,45.250303,138.915081
20240401,58,320,4,20.69,82.76,Shorts,Menswear,Shoes,Cashmere,York,-4.0661175,-88.436989
20230612,65,224,6,22.19,133.14,Formal Shirts,Sports,Shoes,Cotton,York,-1.515194,-120.107335
20230907,1,374,2,65.04,130.08,Belts,Womenswear,Shoes,Fabrics,York,-71.333796,14.139786
20231014,84,354,3,21.46,64.38,Dress,Womenswear,Leathers,Cashmere,Wells,-71.6286065,21.423476
20231014,68,286,4,35.19,140.76,Knitwear,Womenswear,Trousers,Cotton,Wakefield,0.3570995,136.897377
20240302,98,320,8,17.67,141.36,Tshirts,Sports,Shoes,Polyester,Wakefield,-42.054638,-111.257921
20240421,42,211,1,35.0,35.0,Knitwear,Sports,Trousers,Fabrics,Truro,-8.965609,8.366850
20240119,81,218,2,79.3,158.6,Knitwear,Sports,Leathers,Leather,Wakefield,-56.935060,108.477897
20240318,52,218,6,48.97,293.82,Tshirts,Menswear,Leathers,Cashmere,Wells,-53.2990125,31.581098
20231111,93,297,7,28.45,199.15,Knitwear,Menswear,Shoes,Polyester,Wells,11.203497,-54.446407
20230706,92,356,2,67.04,134.08,Knitwear,Womenswear,Tops,Cashmere,Worcester,57.557088,-98.256823
20231212,18,330,5,62.64,313.2,Formal Shirts,Menswear,Tops,Polyester,Truro,70.5496485,-99.350523
20230902,51,347,1,21.96,21.96,Polo Shirts,Accessories,Leathers,Cashmere,York,-52.189153,138.362481
20240517,75,365,9,41.97,377.73,Casual Shirts,Sports,Leathers,Cashmere,Worcester,83.864095,52.063858
20240331,39,387,9,46.03,414.27,Formal Shirts,Womenswear,Shoes,Cotton,Wakefield,-12.0515495,-117.477076
20230809,10,300,6,15.63,93.78,Formal Shirts,Sports,Leathers,Cashmere,Winchester,48.618567,158.397231
20230910,23,216,4,77.59,310.36,Pants,Womenswear,Leathers,Cotton,Winchester,-2.2282095,-21.298001
20240109,61,351,10,88.7,887.0,Suits,Menswear,Shoes,Leather,Truro,88.653802,-61.900210
20230828,19,288,10,91.6,916.0,Polo Shirts,Sports,Shoes,Leather,Wakefield,-84.431981,100.784514
20240316,49,217,4,39.87,159.48,Jeans,Menswear,Trousers,Wool,Wakefield,8.5886315,17.556327
20230807,53,221,7,15.9,111.3,Knitwear,Womenswear,Leathers,Polyester,Truro,-13.8396185,77.761479
20240605,63,348,6,90.87,545.22,Formal Shirts,Womenswear,Shoes,Polyester,Wakefield,24.7383795,-24.211591
20240209,86,263,5,56.95,284.75,Tshirts,Sports,Shoes,Polyester,Truro,83.2647135,95.326701
20230706,37,335,6,85.65,513.9,Formal Shirts,Womenswear,Leathers,Cotton,Wakefield,-46.0220805,137.839154
20230809,39,204,7,66.07,462.49,Pants,Womenswear,Leathers,Fabrics,York,-72.122380,-130.422984
20240303,83,352,4,70.21,280.84,Formal Shirts,Accessories,Tops,Cashmere,Winchester,-0.681481,164.506405
20240322,50,331,9,77.32,695.88,Pants,Sports,Leathers,Polyester,Worcester,87.6026775,67.124151
20230902,39,320,3,77.19,231.57,Belts,Accessories,Shoes,Cotton,York,4.3379475,14.129837
20230924,15,271,6,56.08,336.48,Underwear,Accessories,Leathers,Cashmere,Wells,71.572551,179.339393
20240308,83,236,10,67.77,677.7,Shorts,Womenswear,Shoes,Polyester,Wells,2.763237,-34.800308
20231213,46,328,7,65.1,455.7,GolfShoes,Accessories,Shoes,Cashmere,Worcester,-29.164182,-153.674804
20230704,57,384,7,40.49,283.43,Pants,Sports,Shoes,Polyester,Wells,12.5633735,-171.884334
20230803,57,343,4,94.98,379.92,Pants,Sports,Shoes,Leather,Truro,-72.899909,57.447655
20240408,20,361,8,58.94,471.52,Knitwear,Womenswear,Leathers,Polyester,Worcester,63.4320675,141.862928
20231115,1,294,1,27.57,27.57,Pants,Accessories,Shoes,Cotton,Winchester,-23.6765575,161.811569
20231015,98,383,3,24.99,74.97,Tshirts,Menswear,Leathers,Leather,Wells,24.8695635,-106.098870
20240409,42,330,8,59.35,474.8,Pants,Accessories,Shoes,Cotton,Worcester,23.724949,-125.713901
20240217,64,263,10,44.72,447.2,Pants,Womenswear,Trousers,Leather,Winchester,-5.3437235,179.660418
20240527,90,310,7,48.53,339.71,Belts,Womenswear,Leathers,Cotton,Wells,-24.344391,-27.091161
20230811,80,219,1,30.68,30.68,Knitwear,Sports,Tops,Cashmere,York,27.331949,-0.991034
20230922,37,360,4,48.02,192.08,Belts,Accessories,Trousers,Cotton,Wells,12.844943,128.545278
20240529,78,285,1,53.87,53.87,Tshirts,Womenswear,Trousers,Cashmere,Truro,-32.0259775,10.886505
20240103,62,299,10,51.41,514.1,Shorts,Menswear,Leathers,Fabrics,Winchester,8.162022,65.579627
20231112,94,271,7,60.78,425.46,Polo Shirts,Womenswear,Shoes,Cashmere,Truro,-34.508635,-54.728670
20230628,44,297,9,90.83,817.47,Pants,Accessories,Tops,Fabrics,Wells,58.666015,128.026273
20230806,33,317,7,89.99,629.93,Shorts,Menswear,Leathers,Polyester,Winchester,29.1808405,21.560336
20240505,74,345,9,89.07,801.63,Polo Shirts,Womenswear,Tops,Fabrics,Wakefield,50.776278,67.164568
20240223,8,340,2,48.35,96.7,Shorts,Accessories,Trousers,Leather,Winchester,58.468786,-133.896771
20230704,46,363,5,83.45,417.25,Polo Shirts,Menswear,Tops,Wool,Winchester,-28.6096815,53.579690
20240315,32,299,5,73.6,368.0,Formal Shirts,Menswear,Tops,Cashmere,Wells,52.8764465,-54.251250
20231015,20,253,2,47.03,94.06,Formal Shirts,Accessories,Tops,Fabrics,Truro,-63.256803,-38.777032
20231003,83,212,6,73.06,438.36,Shorts,Menswear,Leathers,Fabrics,Winchester,34.140331,142.307316
20240610,50,219,6,32.61,195.66,Formal Shirts,Sports,Tops,Polyester,Worcester,-38.9976425,-147.324551
20230907,46,278,3,96.31,288.93,Polo Shirts,Accessories,Tops,Leather,Truro,-63.161400,57.310301
20231213,100,279,9,59.34,534.06,Coats,Accessories,Shoes,Cashmere,Winchester,4.1564005,-41.792420
20231211,31,341,3,86.88,260.64,Shorts,Accessories,Tops,Polyester,Wakefield,-25.6659425,47.595207
20240415,14,251,2,17.68,35.36,GolfShoes,Menswear,Leathers,Fabrics,Winchester,39.1883995,-44.559897
20240122,8,299,5,58.03,290.15,Shorts,Accessories,Tops,Wool,Worcester,-30.8062805,28.533974
20240324,15,319,3,50.03,150.09,Knitwear,Menswear,Tops,Leather,York,-74.1173645,-5.656305
20240320,25,238,6,87.44,524.64,Formal Shirts,Accessories,Trousers,Cashmere,York,76.562730,125.348998
20231130,48,230,6,11.67,70.02,Tshirts,Womenswear,Trousers,Leather,Worcester,33.996244,155.250714
20240304,21,397,6,72.63,435.78,Sweats,Sports,Shoes,Cotton,York,-17.3164385,55.306720
20231104,17,320,10,58.85,588.5,GolfShoes,Womenswear,Trousers,Wool,Winchester,-89.7277515,-118.028172
20240115,62,354,7,58.19,407.33,Casual Shirts,Menswear,Tops,Wool,Wakefield,-44.916609,-113.311026
20230827,27,305,7,72.53,507.71,Pyjamas,Sports,Leathers,Cotton,Truro,58.393956,100.764435
20240121,39,292,5,55.93,279.65,Sweats,Sports,Trousers,Cotton,Worcester,12.6453135,-34.515069
20230926,51,399,9,18.05,162.45,Knitwear,Womenswear,Trousers,Cotton,Worcester,-60.059012,137.347162
20230620,13,339,7,64.92,454.44,Formal Shirts,Accessories,Trousers,Leather,Truro,-39.972721,71.709203
20231106,74,268,7,79.08,553.56,GolfShoes,Menswear,Leathers,Fabrics,Winchester,-66.551495,165.057837
20231102,8,269,4,14.28,57.12,Polo Shirts,Sports,Tops,Cotton,Worcester,-8.463198,-16.425367
20231211,75,282,6,89.09,534.54,Shorts,Womenswear,Leathers,Leather,York,42.617242,-84.631547
20240121,54,292,3,87.77,263.31,Pants,Menswear,Leathers,Wool,Wakefield,-1.251687,68.143034
20230627,65,266,5,40.27,201.35,Pyjamas,Menswear,Shoes,Wool,Wakefield,-85.284569,19.895445
20240506,34,272,10,53.57,535.7,Pyjamas,Menswear,Leathers,Leather,York,-2.863664,-109.581586
20231005,32,349,8,62.66,501.28,Formal Shirts,Menswear,Trousers,Fabrics,Worcester,-44.1313905,-80.373983
20231019,40,215,1,20.75,20.75,Knitwear,Menswear,Leathers,Fabrics,Worcester,69.0326985,148.008326
20230918,75,268,9,61.77,555.93,Polo Shirts,Womenswear,Tops,Cashmere,Wakefield,-46.430237,124.782368
20240107,86,215,8,25.96,207.68,Ties,Menswear,Shoes,Fabrics,Truro,29.1578655,136.114255
20240530,71,374,9,57.0,513.0,Knitwear,Sports,Tops,Leather,York,-81.2654645,105.603888
20231124,79,387,9,37.82,340.38,Knitwear,Sports,Shoes,Cotton,Wakefield,32.199216,-136.944000
20240403,45,376,5,47.19,235.95,Casual Shirts,Menswear,Shoes,Fabrics,Winchester,48.5096225,-100.003730
20230617,16,262,7,99.13,693.91,Formal Shirts,Menswear,Leathers,Wool,Truro,-63.594701,-45.830480
20240212,82,390,4,50.16,200.64,Cycling Jerseys,Accessories,Trousers,Polyester,Worcester,38.3771365,42.484030
20231002,61,268,5,99.29,496.45,Pyjamas,Sports,Leathers,Cashmere,Truro,-64.0734515,83.212174
20240114,13,251,7,70.93,496.51,Formal Shirts,Accessories,Trousers,Wool,Wells,-70.294189,-105.980110
20230807,50,349,6,52.35,314.1,Knitwear,Accessories,Tops,Polyester,Wells,49.3811035,-142.284990
20231104,26,279,9,96.9,872.1,Formal Shirts,Sports,Trousers,Leather,Truro,-57.011908,-135.226853
20230916,33,365,4,90.7,362.8,Casual Shirts,Womenswear,Tops,Cashmere,Truro,-22.894069,-132.298369
20240225,76,361,5,73.12,365.6,Formal Shirts,Menswear,Shoes,Fabrics,Truro,2.491859,-87.110620
20231108,10,326,4,78.71,314.84,Coats,Menswear,Leathers,Leather,York,85.5114165,-11.405279
20230802,100,218,9,88.07,792.63,Knitwear,Sports,Tops,Fabrics,Wakefield,6.419956,81.534334
20231026,27,236,1,85.52,85.52,Knitwear,Accessories,Tops,Wool,Winchester,-72.9002095,7.127872
20240102,98,313,6,85.96,515.76,Knitwear,Menswear,Tops,Wool,Worcester,11.1229625,-48.746058
20240416,13,316,6,39.3,235.8,Knitwear,Menswear,Leathers,Polyester,Wells,21.658938,-53.961382
20240608,62,220,2,88.79,177.58,Formal Shirts,Sports,Trousers,Cotton,Winchester,-1.821218,-37.840634
20240503,11,337,1,32.25,32.25,Polo Shirts,Accessories,Leathers,Fabrics,Winchester,32.1942385,-15.874629
20230726,42,357,10,17.17,171.7,Belts,Menswear,Shoes,Wool,Winchester,31.290121,-45.715310
20230819,77,241,6,60.94,365.64,Casual Shirts,Womenswear,Shoes,Cotton,Truro,-46.492325,-76.223362
20231129,82,239,4,79.16,316.64,Sweats,Menswear,Leathers,Leather,Wells,-60.8671655,84.613119
20230715,97,318,5,60.63,303.15,Shorts,Womenswear,Shoes,Fabrics,Wakefield,14.320143,-95.604244
20240512,7,312,9,67.89,611.01,Ties,Womenswear,Trousers,Cotton,York,47.986082,-145.924018
20240428,13,272,7,32.65,228.55,Ties,Accessories,Leathers,Leather,Wells,-63.6556475,-45.189109
20240201,43,215,9,87.79,790.11,Belts,Sports,Tops,Cashmere,York,-52.978438,-154.217308
20231228,67,324,10,32.09,320.9,Knitwear,Sports,Tops,Cotton,Winchester,-40.2433855,116.887214
20231017,29,336,8,66.26,530.08,Jeans,Womenswear,Shoes,Cashmere,York,52.274415,74.351342
20240128,67,285,1,63.29,63.29,Knitwear,Menswear,Leathers,Polyester,Worcester,12.7281625,117.181305
20230803,10,356,8,70.0,560.0,Pyjamas,Accessories,Shoes,Leather,Worcester,83.1605875,74.587416
20230811,58,388,8,60.24,481.92,Cycling Jerseys,Sports,Leathers,Leather,Wells,-0.693951,66.265561
20230612,45,253,10,84.0,840.0,Formal Shirts,Sports,Leathers,Leather,Winchester,73.2014205,158.924429
20231130,5,201,3,64.55,193.65,Formal Shirts,Womenswear,Trousers,Cotton,Truro,82.0865755,119.388478
20230924,92,286,6,64.0,384.0,Pants,Womenswear,Trousers,Leather,Worcester,-48.006958,-115.855755
20230914,97,205,6,69.72,418.32,Jeans,Menswear,Leathers,Cashmere,Winchester,86.7141955,88.183442
20231215,94,208,9,35.76,321.84,Casual Shirts,Womenswear,Shoes,Leather,York,-9.0856495,21.098916
20231016,85,217,9,35.18,316.62,Tshirts,Womenswear,Trousers,Leather,Worcester,40.0600735,154.874901
20240105,18,253,4,77.61,310.44,Shorts,Womenswear,Leathers,Fabrics,Worcester,21.8714285,-151.272166
20231115,11,236,10,31.59,315.9,Coats,Accessories,Tops,Wool,Wakefield,-26.9599085,-1.171073
20231127,16,314,3,95.69,287.07,Pants,Menswear,Leathers,Leather,Worcester,2.7674865,-145.790083
20231225,38,265,4,10.45,41.8,Shorts,Menswear,Shoes,Leather,Winchester,-34.0402555,9.853380
20231202,51,380,9,82.9,746.1,Polo Shirts,Womenswear,Trousers,Wool,Winchester,-69.723554,-106.745104
20230822,58,280,7,10.96,76.72,Tshirts,Accessories,Tops,Polyester,Worcester,29.5880205,-125.489042
20240606,58,263,8,81.74,653.92,Suits,Menswear,Tops,Cashmere,Winchester,57.7697585,38.840337
20240304,1,226,3,43.05,129.15,GolfShoes,Menswear,Tops,Fabrics,Winchester,-84.5597055,92.119529
20230808,43,397,2,35.33,70.66,Formal Shirts,Menswear,Shoes,Cashmere,Wells,-33.422527,-81.913034
20230929,13,363,1,70.65,70.65,Formal Shirts,Sports,Trousers,Polyester,Worcester,-26.4074875,136.034919
20230823,14,367,4,12.96,51.84,Dress,Womenswear,Tops,Cashmere,York,55.6212455,-179.729837
20230827,57,232,2,92.81,185.62,Underwear,Sports,Trousers,Leather,Truro,70.8230785,-83.280509
20240223,89,335,6,69.73,418.38,Casual Shirts,Sports,Tops,Wool,Winchester,22.820896,-128.324552
20240102,7,277,2,97.95,195.9,Knitwear,Accessories,Leathers,Fabrics,Wells,76.546595,151.678994
20230909,44,268,8,69.18,553.44,Formal Shirts,Womenswear,Leathers,Cashmere,Wakefield,-74.9932055,-75.414317
20240423,50,305,5,19.8,99.0,Formal Shirts,Menswear,Tops,Polyester,Winchester,42.1704865,155.585484
20240402,96,228,3,39.72,119.16,Pyjamas,Menswear,Leathers,Leather,York,75.0793565,107.026103
20231209,70,211,8,74.76,598.08,Casual Shirts,Menswear,Trousers,Cashmere,Wells,-87.1064735,-135.262484
20230827,79,372,10,88.24,882.4,Knitwear,Accessories,Shoes,Cotton,Wakefield,14.790120,-174.565828
20230702,85,363,6,13.15,78.9,Knitwear,Womenswear,Leathers,Cotton,Truro,71.0847705,-135.569870
20240328,28,224,5,47.06,235.3,Knitwear,Accessories,Tops,Cotton,Wells,-22.742675,-151.663978
20230930,85,326,5,31.77,158.85,Pants,Sports,Leathers,Wool,York,-63.0098245,95.173437
20240130,100,267,3,28.57,85.71,Knitwear,Menswear,Tops,Leather,Worcester,-88.456998,24.389562
20231115,51,399,6,59.63,357.78,Formal Shirts,Sports,Shoes,Wool,Worcester,-32.254298,55.246460
20240524,92,264,3,12.11,36.33,Formal Shirts,Menswear,Trousers,Cotton,York,-43.0817785,-163.874360
20240423,18,292,4,43.79,175.16,Pants,Womenswear,Trousers,Wool,Truro,25.631850,-46.262088
20231130,91,305,3,47.55,142.65,Formal Shirts,Womenswear,Tops,Cashmere,Wakefield,3.954981,57.141239
20240111,85,384,4,98.07,392.28,Shorts,Sports,Leathers,Wool,York,68.6481935,-145.978249
20230614,87,265,6,48.27,289.62,Shorts,Accessories,Leathers,Leather,Wells,-12.622084,-109.825758
20230831,14,305,7,49.67,347.69,Sweats,Accessories,Leathers,Cotton,York,-35.938881,30.546107
20240426,6,212,6,29.32,175.92,Jeans,Menswear,Leathers,Cotton,Worcester,88.6037895,-148.314973
20240208,38,241,8,98.96,791.68,Knitwear,Sports,Trousers,Polyester,Wells,30.8969495,-162.204807
20240328,83,365,3,25.74,77.22,Polo Shirts,Womenswear,Tops,Leather,Wells,-63.351147,15.078775
20230930,88,338,4,34.03,136.12,Dress,Sports,Shoes,Leather,Wakefield,6.986475,-139.881883
20230904,17,377,5,88.84,444.2,Formal Shirts,Sports,Shoes,Polyester,Winchester,-43.924680,-154.480613
20230903,87,317,7,81.29,569.03,Formal Shirts,Menswear,Shoes,Polyester,Worcester,-74.2792955,-24.729866
20230715,78,354,5,47.31,236.55,Formal Shirts,Sports,Leathers,Fabrics,Winchester,-63.685927,-129.556095
20240108,7,235,6,33.31,199.86,Sweats,Womenswear,Shoes,Cashmere,Wells,79.145296,92.838652
20231226,47,308,10,75.82,758.2,Pants,Accessories,Shoes,Wool,Winchester,-74.3893035,135.823636
20240219,18,246,4,43.51,174.04,Dress,Womenswear,Trousers,Leather,York,56.681146,167.676888
20230702,9,329,10,91.32,913.2,Belts,Menswear,Shoes,Wool,Wakefield,-47.6380615,31.554191
20230726,86,318,10,87.3,873.0,Knitwear,Menswear,Trousers,Wool,Truro,78.830164,-71.900380
20230926,20,383,9,80.61,725.49,Polo Shirts,Accessories,Shoes,Cashmere,Winchester,43.2436965,74.569639
20231124,73,369,4,36.91,147.64,Jeans,Accessories,Tops,Cotton,Truro,-79.588416,65.992806
20240327,53,267,10,29.1,291.0,Shorts,Accessories,Trousers,Polyester,Wells,-54.992260,-107.578095
20231004,89,269,4,25.89,103.56,Formal Shirts,Sports,Trousers,Leather,York,-2.497324,-104.875163
20231124,65,326,6,82.81,496.86,Shorts,Menswear,Shoes,Wool,Worcester,47.2752755,-80.141907
20240325,76,229,2,25.11,50.22,Shorts,Womenswear,Trousers,Fabrics,Wakefield,57.021734,5.537804
20231225,71,257,6,55.25,331.5,Underwear,Womenswear,Tops,Leather,Wells,84.133300,71.613366
20240129,12,386,2,30.07,60.14,Formal Shirts,Menswear,Tops,Cotton,Truro,68.224933,-108.712027
20231229,57,226,9,84.83,763.47,Dress,Accessories,Shoes,Polyester,York,-15.437646,61.254769
20231227,30,330,7,64.87,454.09,Knitwear,Accessories,Trousers,Fabrics,Truro,-88.5640155,70.155119
20230801,79,241,3,74.34,223.02,Cycling Jerseys,Accessories,Trousers,Fabrics,Worcester,60.209572,48.578223
20240215,35,244,9,49.87,448.83,Underwear,Accessories,Tops,Cashmere,Worcester,-84.181705,-71.089075
20240608,82,299,4,84.58,338.32,Knitwear,Womenswear,Leathers,Wool,Wakefield,-83.5586585,156.448475
20231014,17,265,8,81.74,653.92,Underwear,Accessories,Shoes,Leather,Truro,27.566120,-128.782790
20240610,17,201,5,80.97,404.85,Knitwear,Sports,Trousers,Leather,Worcester,-73.2116615,47.115603
20230802,40,353,2,45.19,90.38,Shorts,Womenswear,Shoes,Wool,Wakefield,73.467485,140.150541
20240428,48,343,8,35.9,287.2,Knitwear,Womenswear,Trousers,Polyester,York,78.656860,-90.895334
20231211,5,218,10,91.74,917.4,Polo Shirts,Accessories,Shoes,Leather,Truro,-37.7298415,-161.984045
20240610,40,235,4,20.05,80.2,Sweats,Menswear,Shoes,Polyester,York,-28.800070,86.988533
20240315,46,352,1,60.33,60.33,GolfShoes,Sports,Shoes,Cashmere,Winchester,40.046546,-170.370415
20231118,88,241,10,76.37,763.7,Pyjamas,Accessories,Trousers,Polyester,Wells,44.927972,-49.578288
20230731,74,322,9,12.67,114.03,Coats,Accessories,Leathers,Fabrics,York,-89.121651,-64.459475
20230903,48,206,1,54.35,54.35,Polo Shirts,Menswear,Tops,Cashmere,York,65.333756,-49.410131
20230727,42,259,4,32.29,129.16,Casual Shirts,Sports,Shoes,Wool,Worcester,81.1635875,145.329088
20240506,64,235,5,41.83,209.15,Underwear,Accessories,Tops,Cotton,Wells,-87.739013,18.083833
20230922,8,376,3,42.12,126.36,Polo Shirts,Menswear,Leathers,Cotton,Winchester,-33.915729,133.937165
20231104,1,233,3,97.73,293.19,Ties,Accessories,Shoes,Cashmere,Wells,-64.856632,20.878763
20231102,100,386,1,40.9,40.9,Formal Shirts,Accessories,Trousers,Leather,Truro,13.858885,-12.790011
20240402,69,228,3,17.02,51.06,Pyjamas,Womenswear,Leathers,Leather,Worcester,9.219738,12.636086
20240127,32,360,1,74.08,74.08,Belts,Womenswear,Trousers,Leather,Wakefield,-42.4281365,76.578687
20240122,37,209,2,78.91,157.82,Pants,Accessories,Trousers,Fabrics,Truro,31.560444,85.476839
20240221,71,346,9,64.26,578.34,Polo Shirts,Womenswear,Leathers,Leather,Winchester,-20.7443125,-81.349104
20240203,27,362,10,46.65,466.5,Pants,Sports,Trousers,Cashmere,Truro,-28.1652295,-146.232859
20231030,40,252,7,53.47,374.29,Knitwear,Accessories,Trousers,Fabrics,Winchester,72.188807,-136.728670
20231006,38,273,1,66.33,66.33,Pyjamas,Accessories,Leathers,Cashmere,Worcester,81.2071275,62.882974
20240130,3,203,1,87.76,87.76,GolfShoes,Sports,Shoes,Fabrics,Worcester,-23.978294,103.664956
20230614,43,296,3,39.03,117.09,Dress,Accessories,Shoes,Polyester,Wells,-18.9231915,55.270753
20230901,99,391,6,39.8,238.8,Jeans,Womenswear,Shoes,Leather,York,63.160139,45.780828
20240508,72,320,5,23.54,117.7,Casual Shirts,Sports,Tops,Cotton,Truro,3.4393245,-76.571953
20240119,28,326,10,84.3,843.0,Casual Shirts,Menswear,Tops,Polyester,York,39.639274,103.130564
20240511,20,281,4,42.82,171.28,Shorts,Womenswear,Shoes,Polyester,Worcester,69.9531345,130.806511
20240308,25,245,6,52.76,316.56,Casual Shirts,Menswear,Shoes,Leather,Truro,4.3850175,71.628485
20240428,88,234,9,54.2,487.8,Pants,Menswear,Leathers,Cashmere,Wells,82.5575515,2.311653
20240409,86,233,6,87.06,522.36,Formal Shirts,Sports,Trousers,Cashmere,York,-22.748283,-128.016731
20231203,27,391,9,44.82,403.38,Sweats,Accessories,Leathers,Polyester,Truro,22.259084,82.248020
20240114,59,373,1,61.34,61.34,Formal Shirts,Sports,Trousers,Cotton,Wells,82.5516805,-69.510899
20230719,19,264,5,48.75,243.75,Pants,Sports,Leathers,Fabrics,Wells,9.4686355,65.625305
20240525,68,387,4,66.79,267.16,Formal Shirts,Sports,Tops,Wool,Worcester,84.5622055,-32.551925
20231001,33,215,9,12.1,108.9,Casual Shirts,Sports,Shoes,Wool,Wells,-17.0849955,75.572561
20240518,66,358,10,49.32,493.2,Suits,Accessories,Trousers,Fabrics,York,12.3379635,-93.835835
20231216,66,279,1,16.49,16.49,Coats,Menswear,Leathers,Cotton,Wells,25.993764,-28.341466
20240519,31,318,2,91.12,182.24,Polo Shirts,Accessories,Shoes,Wool,Winchester,76.9541445,131.493447
